Date,open,high,low,close,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
11-30-2004,1940.25,1963.8,1940.25,1958.8,1981.82,1982.39,1995.433333,2009.09,1975.547254,1986.204736,1994.042623,1999.414202,2017.055528,1981.82,1946.584472,2028.853935,1997.283708,1995.09368,1986.935642,18604.45,1985.033333,1986.606667,2005.906364,39.69568778,23.55791784,14.48439851,-37.93589744,-92.52694784,-161.360799,-151.6460346,-10.6574822,-23.86694807,-13.20946587,-5.371578308,-14.3015639,-48,-85.8,-112.5,-1.701209414,-2.39186765,-5.431371602,-1.872250389,38.15369437,31.16271561,41.60882347,54.42128136,25.76388889,41.60882347,0,33.33333333,47.29783018,-81.25315816,36.1416536,23.55,1954.283333,26.44973514,0.747886355
11-29-2004,1899.3,1942.95,1894.6,1939.6,1971.12,1977.82,1989.62,2002.94,1963.564836,1977.731147,1987.237295,1993.717611,2017.03094,1971.12,1925.20906,2026.051075,1992.867761,1988.645502,1986.315072,18604.45,1970.822222,1984.633333,2000.636364,47.88621107,27.13777391,15.62184572,-39.04935897,-116.6313268,-187.7444188,-211.1589155,-14.16631174,-30.1527753,-15.98646356,-6.480315593,-17.23734813,-45.7,-87.2,-123,-2.684260699,-2.301919105,-5.963347232,-1.933224925,34.70853946,25.85582952,29.98577285,42.24820056,38.36317136,29.98577285,0,-3.79E-14,55.28541293,-68.87966805,38.1458212,64.2,1925.716667,26.87830222,0.953047571
11-25-2004,1904.25,1915.8,1892.6,1901,1952.08,1971.02,1982.213333,1994.855,1942.70989,1963.78003,1976.457634,1984.887362,2016.017269,1952.08,1888.142731,2021.252892,1982.625542,1975.843041,1982.965014,18604.45,1953.288889,1979.226667,1995.450909,54.54363173,30.41995332,16.72554827,-39.63525641,-113.0842599,-164.3155044,-213.4358632,-21.07013926,-42.17747187,-21.10733261,-8.429728853,-22.42022923,-68,-111.1,-161.7,-4.769061216,-3.453529711,-7.839239831,-1.970259536,29.03269736,18.58426476,23.94567298,31.84675643,7.709958697,23.94567298,0,-3.79E-14,50.04441123,-94.07407407,38.77826254,47,1903.133333,27.43275099,-0.021158304
11-24-2004,1893.15,1907.35,1889.85,1904,1933.08,1962.43,1973.6,1987.8,1929.806594,1952.910933,1967.400429,1977.183804,1985.349823,1933.08,1880.810177,2016.483828,1966.687326,1966.75908,1980.471599,18604.45,1933.822222,1969.746667,1990.336364,60.03732202,33.46267407,17.80694261,-39.62179487,-83.14155898,-125.0405662,-166.1968522,-23.10433977,-47.37721038,-24.27287061,-9.783374722,-25.98607364,-85.9,-129.2,-141.1,-4.752376188,-4.316799839,-6.899418121,-1.97625931,29.99092118,20.56847728,21.12733285,25.01959289,17.3088685,21.12733285,9.862081905,3.287360635,52.4467613,-88.43954248,37.25838664,17.5,1900.4,27.913891,0.549028336
11-23-2004,1873.35,1900.05,1873.35,1892.6,1919.2,1953.9,1964.526667,1980.665,1917.404396,1941.945309,1958.050376,1969.128204,1970.222818,1919.2,1868.177182,2010.289709,1951.733877,1957.292624,1975.412981,18604.45,1915.733333,1957.65,1984.948182,65.33330336,36.70523509,19.02688092,-39.55769231,-84.02886455,-111.6960533,-152.2007196,-24.5409134,-51.72380789,-27.18289449,-11.077828,-29.3930905,-85.3,-136.1,-142.7,-3.537206932,-4.312654836,-7.011251413,-1.979411046,28.42052565,18.59984457,15.4337679,20.16892458,21.28247651,15.4337679,0,3.287360635,53.87124144,-86.14110871,36.78635903,30.65,1888.666667,28.05647432,0.472474459
11-22-2004,1872.55,1878.05,1845.1,1873.3,1902.1,1941.96,1955.626667,1972.1,1902.702931,1929.464344,1947.456579,1960.001708,1945.281107,1902.1,1858.918893,2003.399656,1924.845274,1943.55795,1959.927473,18604.45,1901.344445,1943.233333,1978.996364,70.51108435,40.29467818,20.47832298,-41.72435897,-132.6050611,-116.6713417,-154.9387547,-26.76141335,-57.29877756,-30.5373642,-12.54512937,-33.26704285,-119.4,-133.5,-171.3,-4.364917296,-5.991870327,-8.378166879,-2.09574553,25.94373716,15.6936148,22.47032229,19.67714102,28.81962187,22.47032229,0,3.287360635,51.71705103,-83.12892611,37.5516191,47.5,1865.483333,27.92716845,0.4435751
11-19-2004,1891.95,1898.15,1869.35,1872.3,1888.64,1929.88,1948.093333,1964.375,1892.56862,1919.070827,1938.062006,1951.649164,1915.572389,1888.64,1861.707611,1996.514286,1906.595523,1932.774597,1944.819192,18604.45,1889.522222,1927.703333,1972.418182,65.59506991,41.20191463,21.33553529,-42.87051282,-42.69321633,-79.38717077,-105.2889187,-26.50220646,-59.0805441,-32.57833764,-13.58715808,-36.00285118,-120.8,-113,-154.5,-3.469787585,-6.06091014,-7.62285376,-2.161625094,25.81818911,15.54974208,29.52483902,22.47630974,38.47241867,29.52483902,0,-3.79E-14,51.59949504,-83.72719115,36.92650345,28.8,1879.933333,27.96777967,0.832064763
11-18-2004,1890.45,1895.3,1880.8,1892,1886.84,1919.46,1942.96,1958.37,1892.37908,1914.148858,1932.304256,1945.968292,1911.318758,1886.84,1862.361242,1989.693929,1903.387883,1928.794329,1938.461556,18604.45,1882.855556,1913.656667,1965.199091,61.66225836,42.01842744,22.14988697,-44.70064103,31.75809497,-52.4614269,-77.23049904,-21.76977806,-53.58921141,-31.81943335,-13.66403607,-36.16449189,-104.2,-77,-120.1,-0.473435034,-5.219917844,-5.968888226,-2.261385895,32.72506465,29.99823736,47.54446867,33.17987666,75.34136546,47.54446867,100,33.33333333,52.00388539,-71.94137003,35.9317532,23,1889.366667,27.56773198,1.269547634
11-17-2004,1879.05,1892.15,1874.35,1888.6,1883.76,1908.42,1936.206667,1951.14,1891.119387,1909.503611,1926.841224,1940.504645,1901.875452,1883.76,1865.644548,1981.827923,1899.819893,1922.919999,1932.947189,18604.45,1880.966667,1902.27,1957.120909,59.66390269,43.00962375,22.99975651,-46.71282051,30.93516287,-54.06677334,-73.14106447,-18.38422451,-49.385258,-31.00103349,-13.6634212,-36.15022757,-110.4,-101.3,-144.6,-0.808823529,-5.522761381,-7.111941767,-2.371213793,32.16837809,29.01895475,64.32555316,47.13162028,79.16287534,64.32555316,91.94011013,63.98003671,51.55706895,-73.97547113,34.63662797,17.8,1885.033333,26.71696493,1.299909095
11-16-2004,1872.8,1881.4,1862.8,1879,1881.04,1900.12,1929.613333,1943.655,1887.079591,1903.9575,1920.861071,1934.64706,1896.983199,1881.04,1865.096801,1973.048037,1895.533178,1916.325486,1925.835291,18604.45,1883.344445,1893.596667,1948.599091,59.92095364,44.34159056,23.94114513,-50.09102564,-41.5964551,-76.45811848,-79.54912734,-16.87790897,-47.56746838,-30.68955942,-13.78598893,-36.49289539,-83,-98.9,-149.7,-0.718588186,-4.230377166,-7.379109775,-2.550969108,30.58627834,26.25340078,72.80207336,61.55736506,63.90197926,72.80207336,69.03395326,86.99135446,57.18850855,-79.71881544,34.00544026,25.8,1874.4,25.60267643,1.25943173
11-12-2004,1871.9,1885.05,1866.75,1872.9,1880.96,1891.53,1921.626667,1936.96,1882.353061,1898.310682,1914.865937,1928.766387,1897.060981,1880.96,1864.859019,1962.415496,1890.776026,1910.35683,1918.518305,18604.45,1883.666667,1887.223333,1939.902727,57.85743097,45.05367678,24.73306516,-54.35320513,-75.00858222,-72.1139613,-71.16094817,-15.95762116,-46.41332645,-30.45570529,-13.90045042,-36.83210356,-85.9,-119.8,-133.9,-0.021352693,-4.385337962,-6.672314132,-2.776860792,29.59041657,24.55408286,57.21209439,64.77990697,28.57142857,57.21209439,54.61554128,71.86320156,54.82273117,-83.33333333,32.8836231,18.3,1874.9,24.34775068,1.095664515
11-11-2004,1876.45,1884.65,1866.95,1870.5,1880.6,1884.62,1913.453333,1931.22,1878.402041,1893.254194,1909.320195,1923.217208,1897.519102,1880.6,1863.680898,1951.752762,1887.063344,1905.541347,1912.053252,18604.45,1880.277778,1883.64,1931.014545,56.20661284,45.69455438,25.48538919,-55.28205128,-60.03193961,-64.73627434,-67.42678975,-14.8521538,-44.81516698,-29.96301318,-13.89701279,-36.86957886,-69.1,-122.6,-114.8,-0.096138439,-3.562590225,-5.782501385,-2.83400996,29.1877559,23.85965586,38.72190518,56.24535764,23.69230769,38.72190518,0,41.21649818,52.04872976,-83.76478108,31.79907859,17.7,1874.033333,23.07527535,1.092565918
11-10-2004,1859.65,1878.2,1857.7,1876.1,1877.42,1882.13,1905.446667,1926.575,1877.634694,1890.13525,1905.16767,1918.729854,1889.991332,1877.42,1864.848668,1941.325222,1886.386409,1902.818939,1907.545008,18604.45,1875.822222,1881.77,1922.315455,57.08549379,46.7021508,26.31742984,-56.3775641,-92.84682081,-75.79696445,-71.94556375,-12.50055622,-41.09516073,-28.59460451,-13.56218403,-36.03205007,-24.9,-120.1,-92.9,-0.84038055,-1.309836928,-4.718131031,-2.89878431,31.52904995,29.199264,35.22482549,43.71960835,53.4107402,35.22482549,78.5505142,44.38868516,53.25584858,-75.49407115,30.99200155,20.5,1870.666667,22.02701242,1.153833404
11-9-2004,1863.55,1869.45,1853.45,1858.7,1871.44,1877.6,1896.093333,1920.015,1871.323129,1884.41975,1899.359212,1913.012725,1885.416895,1871.44,1857.463105,1931.991425,1883.0151,1895.47459,1901.425818,18604.45,1871.911111,1879.203333,1913.822727,58.66618797,47.80071105,27.16139539,-57.21923077,-162.8978224,-139.0750867,-95.24340868,-13.0966208,-41.6895963,-28.5929755,-13.65351384,-36.35327908,-45.3,-140.3,-131.2,-1.58318331,-2.379201681,-6.593296146,-2.95101283,28.38830304,23.37759456,31.23899065,35.0619071,16.61392405,31.23899065,0,26.18350473,55.54737842,-88.54254423,30.39614429,22.65,1860.533333,21.37310955,0.982150068
11-8-2004,1852.45,1871.05,1852.45,1862.8,1868.2,1874.62,1889.48,1914.26,1868.482086,1880.488886,1894.78931,1908.230561,1881.136769,1868.2,1855.263231,1924.263158,1881.573496,1890.84113,1897.055807,18604.45,1869.155556,1876.61,1905.84,58.28744198,48.50858382,27.91106011,-53.84871795,-74.17796478,-107.5053543,-91.02867349,-12.00680022,-39.74847502,-27.7416748,-13.44125096,-35.86360632,-29.8,-99.2,-115.1,-0.862160724,-1.574553524,-5.819303301,-2.786601596,30.15386803,27.28190793,33.92437684,33.46273099,31.74846626,33.92437684,56.21481262,44.92177561,52.39811867,-81.9110884,29.55356256,18.6,1862.1,21.12209091,0.787666104
11-5-2004,1836.05,1854.4,1836,1852.3,1864.08,1872.52,1882.38,1907.24,1863.088057,1875.363634,1889.478146,1902.903841,1880.933439,1864.08,1847.226561,1917.496797,1880.118058,1882.943338,1891.040415,18604.45,1864.077778,1873.783333,1898.441818,61.35834131,49.90844832,28.83439278,-51.3724359,-137.080517,-173.9234221,-145.962207,-12.27557686,-39.81578361,-27.54020675,-13.42569462,-35.90886434,-21,-106.5,-140.4,-1.099898553,-1.121016388,-7.045716867,-2.667823797,28.23403765,23.74120824,27.28900506,30.81745752,33.50462487,27.28900506,0,18.73827087,50.90066648,-79.57393484,29.35687952,26.8,1847.566667,21.10589044,0.867615995
11-4-2004,1837.8,1853.05,1830.5,1834.8,1856.94,1868.77,1875.393333,1899.325,1853.658705,1867.988428,1882.643378,1896.417761,1884.014002,1856.94,1829.865998,1910.701429,1876.066621,1872.294547,1883.491125,18604.45,1857.922222,1869.78,1891.788182,64.55428334,51.3898772,29.7787212,-49.57371795,-110.2703659,-153.510909,-173.2337705,-14.32972309,-42.75905597,-28.42933288,-13.77438282,-36.93111647,-37.5,-104.8,-158.3,-1.908580593,-2.002884153,-7.942401284,-2.58328924,25.33847039,19.03554915,24.75592206,28.65643465,9.014675052,24.75592206,0,18.73827087,47.37609002,-94.40468445,28.87067384,22.55,1839.45,21.16927985,0.737734851
11-3-2004,1814.15,1838.4,1814.15,1837.4,1849.2,1863.31,1871.153333,1891.385,1848.239137,1862.426896,1876.987956,1890.797022,1871.675231,1849.2,1826.724769,1903.678571,1867.171373,1864.505516,1877.904847,18604.45,1849.8,1864.546667,1885.736364,68.66369072,53.2992653,30.86583835,-46.87692308,-111.6712306,-151.9701303,-176.5920895,-14.18775904,-42.55788515,-28.37012611,-13.80906595,-37.10375143,-54.6,-63.6,-158.8,-2.06278983,-2.885835095,-7.955114718,-2.45002161,26.54380897,21.67166085,27.79348662,26.61280458,40.86115993,27.79348662,25.03092505,8.343641683,53.29770182,-72.93364377,28.54062571,24.25,1829.983333,21.24927367,0.830812422
11-2-2004,1798.3,1817.1,1798.3,1813.7,1840.2,1855.82,1865.133333,1882.12,1836.726091,1853.56746,1869.076961,1883.454448,1873.623584,1840.2,1806.776416,1895.87619,1852.83517,1851.724519,1866.665755,18604.45,1840.033333,1858.343333,1879.950909,72.82530391,55.45924752,32.06597974,-45.78717949,-130.4994884,-164.1534878,-204.5554484,-16.841369,-46.72835719,-29.88698819,-14.37748693,-38.70677026,-74.9,-90.3,-185.3,-2.421046968,-3.965900667,-9.269634817,-2.400560314,22.9126362,16.18272616,23.68140662,25.41027177,21.16838488,23.68140662,0,8.343641683,52.59834111,-84.5768653,29.29486673,39.1,1809.7,21.35319239,0.702778014
11-1-2004,1787.3,1800.25,1776.7,1797.7,1827.18,1847.69,1858.806667,1873.905,1823.717394,1843.40974,1860.154841,1875.287358,1865.59154,1827.18,1788.76846,1887.2,1837.534716,1838.923845,1854.161495,18604.45,1828.8,1850.966667,1874.43,76.85619888,57.86678842,33.40949484,-46.25320513,-116.1780673,-160.039742,-196.309631,-19.69234601,-51.5699639,-31.87761789,-15.13251678,-40.79794717,-81.3,-94.9,-164.3,-3.494739102,-4.326769558,-8.374108053,-2.434428497,20.83993651,13.53732109,29.68552395,27.05347239,27.02702703,29.68552395,0,8.343641683,50.64448594,-82.70893372,29.84523339,37,1791.55,21.49946754,0.670157435
10-29-2004,1800.85,1808.85,1783.1,1786.9,1814.1,1839.09,1853.046667,1865.31,1811.444929,1833.135242,1850.997986,1866.869514,1853.902914,1814.1,1774.297086,1880.18658,1823.16428,1826.309293,1842.372381,18604.45,1814.777778,1841.95,1868.881818,74.5909701,58.67758152,34.39658412,-47.38205128,-74.94568238,-117.6434628,-146.7630854,-21.6903125,-55.42458497,-33.73427247,-15.87152831,-42.83293823,-86,-86.4,-171.9,-3.53074556,-4.591809493,-8.77578109,-2.503522462,19.55409484,12.02135453,20.51831346,24.62841468,13.35952849,20.51831346,0,-1.89E-14,50.03456894,-91.39966273,29.55271672,25.75,1792.95,21.68139102,0.864004205
10-28-2004,1783.9,1808.15,1783.9,1800.1,1807.16,1832.05,1848.233333,1858.335,1807.663286,1827.128834,1844.635738,1860.510513,1841.88212,1807.16,1772.43788,1873.213117,1819.216807,1821.672772,1836.59954,18604.45,1803.533333,1832.463333,1863.474545,72.77878708,59.40729531,35.33431893,-46.54935897,-37.19008264,-84.52173913,-112.5480459,-19.46554801,-52.84722673,-33.38167872,-15.8747752,-42.88618834,-70.4,-72.2,-139.5,-1.891214301,-3.763699546,-7.192204578,-2.469189955,25.59662207,23.92170579,26.10400041,25.43594594,37.92544571,26.10400041,86.44884641,28.81628214,50.4755948,-79.73148549,29.17395124,24.25,1797.383333,21.9081649,0.93814552
10-27-2004,1781.15,1797.55,1774.2,1783.8,1796.44,1822.82,1841.02,1852.475,1799.708857,1819.250864,1837.031271,1853.20475,1817.675291,1796.44,1775.204709,1866.035909,1810.877415,1815.766377,1829.389079,18604.45,1794.866667,1822.38,1857.856364,72.71083658,60.38783241,36.32708591,-45.92435897,-103.5009159,-92.45921042,-117.6511496,-19.5420069,-53.49589234,-33.95388544,-16.17347928,-43.73946192,-92.3,-108.2,-117.2,-2.91716556,-4.919780396,-6.165176223,-2.446483807,23.27202734,20.08721383,24.55419886,23.72550424,22.37762238,24.55419886,61.52942899,49.3260918,48.13985591,-91.33964817,28.94009758,25.9,1785.183333,22.19318416,0.914699509
10-26-2004,1777.85,1782.1,1750.3,1781,1789.9,1815.05,1833.846667,1846.325,1793.472572,1812.296162,1830.027362,1846.328107,1805.139423,1789.9,1774.660577,1860.412905,1804.480805,1809.876873,1820.587014,18604.45,1791.155556,1812.496667,1851.758182,74.7604401,61.90663029,37.49741145,-45.10576923,-145.0752915,-107.9934182,-123.5026941,-18.82359011,-52.85553533,-34.03194522,-16.30074526,-44.13288752,-77.7,-107.6,-123,-1.802944258,-4.180341099,-6.460084034,-2.413517757,22.88750798,19.47438141,37.57896178,29.41238701,52.43381725,37.57896178,55.16587702,67.71471748,54.98758684,-77.21706865,29.2658049,33.5,1771.133333,22.67208832,1.208949594
10-25-2004,1780,1783.55,1753.5,1757.2,1781.8,1804.49,1825.726667,1839.555,1781.381714,1802.278678,1820.923942,1837.839716,1809.666826,1781.8,1753.933174,1853.901206,1791.300725,1800.335538,1808.626385,18604.45,1784.188889,1802.763333,1845.111818,75.37072171,63.03228968,38.55783249,-45.71410256,-101.883064,-110.9224428,-115.0694616,-20.89696337,-56.45800141,-35.56103803,-16.91577433,-45.83676357,-105.6,-121.8,-135.4,-2.252878678,-5.668885549,-7.154179436,-2.458301533,19.88061833,15.02225068,28.86541298,30.33285787,11.78479932,28.86541298,5.40375707,40.6996877,48.20408525,-94.86416077,29.32181883,30.05,1764.75,23.26932893,1.238078113
10-21-2004,1790.35,1795.4,1772.4,1779.7,1780.36,1797.23,1819.513333,1834.875,1780.821143,1798.173464,1815.770949,1832.3026,1807.764116,1780.36,1752.955884,1848.924236,1789.817916,1798.344326,1803.668682,18604.45,1778.311111,1794.96,1838.076364,67.92033807,62.12443202,39.149044,-45.28589744,15.716424,-51.30797035,-71.15225563,-17.35232071,-51.48145709,-34.12913639,-16.53165123,-44.85448111,-72.6,-93.2,-93.6,-0.402932453,-3.919451493,-4.996530187,-2.444491503,29.33270496,31.85439965,38.34656853,34.93031443,50.82108902,38.34656853,100,53.52321136,50.98836354,-77.01329163,29.95597463,38.2,1782.5,23.80098534,1.489543776
10-20-2004,1808.6,1815.2,1785.45,1790,1778.34,1792.75,1814.146667,1830.76,1783.880762,1796.687379,1812.54958,1828.273781,1800.639632,1778.34,1756.040368,1844.305145,1789.829709,1797.724814,1801.600357,18604.45,1774.088889,1789,1830.824545,55.49642181,58.67814997,39.07566276,-44.86025641,115.1964147,23.68365583,-36.19871143,-12.80661739,-44.39301903,-31.58640164,-15.72420078,-42.75207199,-44.8,-80.5,-82.3,-0.56107994,-2.441683017,-4.395663088,-2.430031807,33.21685808,38.2531585,41.25897357,36.15698503,61.17103236,41.25897357,100,68.46791902,46.79042741,-67.12215321,30.35197644,35.5,1796.883333,24.32700388,1.109355119
10-19-2004,1787.2,1813.9,1787.2,1808.4,1783.26,1789.85,1809.633333,1826.58,1792.053841,1798.816947,1812.030883,1826.38104,1816.418432,1783.26,1750.101568,1841.057112,1790.399579,1798.543439,1802.446926,18604.45,1780.322222,1785.016667,1823.65,45.5572888,55.57649612,39.00595057,-43.4724359,99.35733959,83.44543639,-14.89821449,-6.763105437,-34.32719864,-27.5640932,-14.35015726,-39.14987599,-29,-67.7,-83.6,1.379078372,-1.578317187,-4.418604651,-2.361309579,39.6032654,48.18607833,67.17148782,48.92567664,89.52234206,67.17148782,100,100,52.61248706,-51.88405797,30.09112098,26.7,1803.166667,24.91296747,1.141432613
10-18-2004,1796.05,1806.15,1782.95,1786,1784.26,1787.08,1804.786667,1821.45,1790.035894,1796.486593,1808.777022,1822.535227,1817.387052,1784.26,1751.132948,1838.662677,1790.270788,1797.370098,1800.122055,18604.45,1787.711111,1782.986667,1816.72,37.32487381,53.09820648,39.00107996,-43.11602564,22.92768959,28.04001691,-38.06954436,-6.450698587,-32.49933241,-26.04863383,-13.75820427,-37.66838482,-27.7,-72.7,-102.6,0.280741157,-1.527264708,-5.432595573,-2.347590388,35.19122907,39.37374279,67.78920152,58.73988763,52.67423015,67.78920152,77.62959342,92.54319781,47.91960067,-65.70605187,29.75961234,25.45,1791.7,25.63241862,0.76381552
10-15-2004,1794.8,1814.05,1789.55,1795,1791.82,1786.81,1800.266667,1817.25,1791.690596,1796.216303,1807.054895,1819.912824,1811.191897,1791.82,1772.448103,1835.664028,1790.297668,1797.206707,1799.575948,18604.45,1794.655556,1783.306667,1810.446364,32.80070731,49.79415921,38.73878266,-42.45705128,51.98810042,72.69667371,-2.70176953,-4.525707058,-28.22222795,-23.69652089,-12.85792953,-35.3604543,-2.7,-67.8,-84,2.151149556,-0.150191912,-4.470463012,-2.316999281,38.17163239,44.0704871,65.00010351,66.65359762,52.80373832,65.00010351,86.06080924,87.89680089,46.6298374,-56.49635036,29.63749717,28.05,1799.533333,26.30971176,0.747310695
10-14-2004,1784.8,1805.7,1773,1794.7,1794.82,1787.59,1796.426667,1813.34,1792.693731,1795.940612,1805.510533,1817.511603,1809.932591,1794.82,1779.707409,1833.316761,1790.340212,1797.046039,1799.064294,18604.45,1794.388889,1785.476667,1804.982727,30.73047915,48.10290726,38.74008616,-40.275,-87.99342105,18.72684255,-26.44628099,-3.246880947,-24.81787199,-21.57099104,-12.00107,-33.17321011,7.8,-57.6,-78.2,0.842838681,0.436510157,-4.175343051,-2.202444426,38.10872103,43.94080654,52.29992314,61.69640939,51.42180095,52.29992314,76.59804184,80.09614817,45.58031374,-49.60272418,29.85624737,32.7,1791.133333,26.60090988,0.856148022
10-12-2004,1808.45,1820.9,1783.05,1786.9,1794.2,1786.27,1793.233333,1809.16,1790.762487,1794.296864,1803.184216,1814.596212,1810.276318,1794.2,1778.123682,1830.290883,1790.287307,1796.349962,1797.869815,18604.45,1793.522222,1787.783333,1800.180909,26.73275298,44.71151438,38.26862199,-37.85192308,7.436570429,58.16870492,21.21535181,-3.534376951,-23.83372484,-20.29934789,-11.41199586,-31.70373719,-13.2,-47.9,-83.6,-0.173184358,-0.733292595,-4.46939321,-2.073706501,36.42768165,40.4077021,44.41477614,53.90493426,29.01878914,44.41477614,28.02453319,63.56112809,42.70610893,-48.15864023,30.42722971,37.85,1796.95,26.63735603,0.912839975
10-11-2004,1817.85,1829.45,1803.5,1807.7,1794.06,1788.66,1791.253333,1805.74,1796.408325,1796.733798,1803.748689,1813.93943,1809.643889,1794.06,1778.476111,1827.445983,1790.78302,1796.884168,1798.364184,18604.45,1793.511111,1790.403333,1796.236364,26.39227154,40.73644818,37.57002383,-33.63397436,156.626926,135.8623197,150.4862095,-0.325473138,-17.53110513,-17.20563199,-10.19074078,-28.53188534,23.9,-29.7,-68.4,-0.03870825,1.339836305,-3.645861095,-1.845139002,43.57551668,52.13650174,47.30363927,48.00611285,61.47032772,47.30363927,100,68.20752501,42.01355377,-27.47946936,31.29314187,42.55,1813.55,27.18178703,1.131523392
10-9-2004,1812.85,1824.9,1812.8,1817.8,1800.42,1792.34,1791.526667,1803.695,1803.538883,1800.564016,1805.505103,1814.307103,1822.327953,1800.42,1778.512047,1825.696243,1792.054254,1797.407595,1799.214623,18604.45,1797.588889,1793.263333,1793.465455,26.11988638,37.15888859,36.90635557,-29.30512821,100.3905353,141.3258404,171.2353418,2.974866708,-10.76822007,-13.74308678,-8.802000265,-24.91596853,36.8,4.1,-40.9,1.780515118,2.066254913,-2.200462689,-1.610182088,46.70883425,56.84951931,56.61712812,49.44518118,79.36226749,56.61712812,100,76.00817773,43.70365125,-14.71888819,30.28648888,17.2,1818.5,28.48003164,0.956588571
10-8-2004,1815.65,1825.15,1808.75,1820.2,1805.46,1798.64,1793.026667,1801.565,1809.092589,1804.134195,1807.341965,1814.868332,1831.302786,1805.46,1779.617214,1825.340423,1795.916732,1798.011109,1799.965404,18604.45,1805.266667,1796.796667,1791.973636,23.2530845,34.36797037,36.35136931,-23.64102564,63.76456162,115.7990051,136.3297204,4.95839349,-5.775742725,-10.73413621,-7.526366401,-21.60758962,63,22.5,-42.6,1.403899721,3.58524926,-2.286879966,-1.300846044,47.45552103,57.97335081,74.81547092,59.5787461,83.61381754,74.81547092,100,100,43.25736743,-11.68667088,29.29459682,16.4,1818.033333,29.53648046,1.044153057
10-7-2004,1793,1821.85,1793,1815.7,1809.66,1802.24,1794.946667,1799.735,1811.295059,1806.237069,1808.386719,1814.947538,1833.920124,1809.66,1785.399876,1824.726788,1797.348482,1798.413765,1800.409762,18604.45,1812.422222,1799.77,1791.769091,23.84464891,33.33696982,36.10416203,-18.31474359,-13.33051206,46.68267787,78.72603587,5.057990311,-3.652478844,-8.710469156,-6.560818562,-19.12828888,36,28.8,-36.6,1.170111996,2.022812834,-1.975921827,-1.00911955,46.14983326,54.90890754,77.78082145,69.73780683,70.36637931,77.78082145,88.16007631,96.05335877,48.68975008,-17.37207833,29.2628399,28.85,1810.183333,29.55428046,0.971130848
10-6-2004,1811.7,1824.8,1790.6,1794.9,1811.26,1802.73,1794.6,1797.74,1805.830039,1804.175784,1806.70088,1813.038249,1829.649823,1811.26,1792.870177,1822.418294,1797.328719,1798.326646,1800.198367,18604.45,1814.466667,1802.51,1792.269091,22.45717254,32.00161753,35.77296325,-12.17307692,-130.7483375,-9.451268145,37.89083201,1.654255831,-7.208209239,-8.86246507,-6.33736916,-18.62708986,4.9,-5.2,-39.9,0.447702725,0.273743017,-2.174623937,-0.671831883,40.590615,42.92332155,55.01613597,69.20414278,11.06821107,55.01613597,0,62.72002544,45.63730066,-43.65129501,29.61549419,34.2,1803.433333,28.92172712,1.578439052
10-5-2004,1805.85,1816.55,1798.6,1812.4,1812.2,1803.13,1796.506667,1796.49,1808.020026,1805.671096,1807.41327,1812.977463,1830.24306,1812.2,1794.15694,1818.73297,1797.438512,1798.527878,1800.688643,18604.45,1811.944445,1805.51,1793.212727,21.34719144,30.79980047,35.45832442,-7.213461538,-34.93923611,30.47545816,61.05015769,2.34893061,-4.957436802,-7.306367412,-5.564193512,-16.62612663,4,28.6,-25,0.259998894,0.221190002,-1.360618265,-0.398602394,46.43676294,52.82474032,48.17718377,60.32471373,63.09696093,48.17718377,85.15991216,57.77332949,45.39211753,-22.44897959,29.04653032,21.65,1809.183333,28.2846663,-1.041518761
10-4-2004,1776.75,1813.9,1775.45,1805.6,1809.76,1805.09,1798.146667,1796.085,1807.213351,1805.658169,1807.186611,1812.274848,1827.409295,1809.76,1792.110705,1815.11729,1797.710453,1798.577224,1800.894852,18604.45,1807.411111,1808.126667,1794.598182,28.34891959,31.64966724,35.55817831,-3.201923077,-113.9867402,-62.9760666,-9.976644272,1.555181664,-5.061496704,-6.616678369,-5.088236677,-15.41139902,19.6,24.6,-8.1,-0.67114094,1.097424412,-0.446600871,-0.177197785,44.6001948,49.04633852,44.94305197,49.37879057,60.6639839,44.94305197,58.40691453,47.8556089,54.64961561,-41.80543383,29.71820673,38.45,1798.316667,28.08947806,-0.618041568
10-1-2004,1744.4,1778.65,1737.85,1775.1,1800.74,1803.1,1799.34,1794.955,1796.508901,1800.102138,1803.175785,1808.734386,1830.064283,1800.74,1771.415717,1812.416823,1797.108684,1798.268181,1799.524235,18604.45,1803.222222,1808.18,1796.054545,38.23440795,34.256461,36.15972264,-2.761538462,-166.6666667,-217.2467699,-231.8557928,-3.593237861,-12.22548532,-8.63224746,-5.558601366,-16.7171093,-19.9,17.9,-22.6,-2.477749698,-1.108635097,-1.257161929,-0.153098866,37.44647865,35.88795912,55.53388596,49.5513739,42.84071305,55.53388596,0,47.8556089,55.23729909,-59.33406114,32.43476339,67.75,1763.866667,28.70751544,0.802852182
